tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,created_at,favorite_count,retweet_count
889638837579907072,2017-07-25 00:10:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_Bulldog,0.99165,True,Boxer,0.00212864,True,Staffordshire_Bullterrier,0.00149818,True,2017-07-25 00:10:02,23604,3702
889531135344209921,2017-07-24 17:02:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,Golden_Retriever,0.953442,True,Labrador_Retriever,0.0138341,True,Redbone,0.00795775,True,2017-07-24 17:02:04,13318,1874
889278841981685760,2017-07-24 00:19:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,Oliver,,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,Whippet,0.626152,True,Borzoi,0.194742,True,Saluki,0.0273507,True,2017-07-24 00:19:32,22053,4427
888917238123831296,2017-07-23 00:22:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12,10,Jim,,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,Golden_Retriever,0.714719,True,Tibetan_Mastiff,0.120184,True,Labrador_Retriever,0.105506,True,2017-07-23 00:22:39,25552,3747
888804989199671297,2017-07-22 16:56:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,Zeke,,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,Golden_Retriever,0.46976,True,Labrador_Retriever,0.184172,True,English_Setter,0.0734817,True,2017-07-22 16:56:37,22407,3518
888554962724278272,2017-07-22 00:23:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_Husky,0.700377,True,Eskimo_Dog,0.166511,True,Malamute,0.111411,True,2017-07-22 00:23:06,17271,2868
888078434458587136,2017-07-20 16:49:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_Bulldog,0.995026,True,Pug,0.000931908,True,Bull_Mastiff,0.000903211,True,2017-07-20 16:49:33,19116,2886
887705289381826560,2017-07-19 16:06:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,Basset,0.821664,True,Redbone,0.0875815,True,Weimaraner,0.026236400000000003,True,2017-07-19 16:06:48,26555,4522
887473957103951883,2017-07-19 00:47:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197,True,Rhodesian_Ridgeback,0.05495,True,Beagle,0.0389148,True,2017-07-19 00:47:34,60033,14976
886983233522544640,2017-07-17 16:17:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,True,Toy_Terrier,0.143528,True,Can_Opener,0.0322529,False,2017-07-17 16:17:36,30284,6294
886736880519319552,2017-07-16 23:58:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,Kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.08634630000000001,True,2017-07-16 23:58:41,10467,2620
886680336477933568,2017-07-16 20:14:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,Convertible,0.738995,False,Sports_Car,0.139952,False,Car_Wheel,0.0441727,False,2017-07-16 20:14:00,19679,3724
886366144734445568,2017-07-15 23:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_Bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_Bull,7.55616e-05,True,2017-07-15 23:25:31,18503,2615
886258384151887873,2017-07-15 16:17:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,Pug,0.943575,True,Shower_Cap,0.0252856,False,Siamese_Cat,0.00284892,False,2017-07-15 16:17:19,24462,5262
885984800019947520,2017-07-14 22:10:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_Spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_Mountain_Dog,0.00623915,True,2017-07-14 22:10:11,28531,5592
885528943205470208,2017-07-13 15:58:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,Pug,0.369275,True,Labrador_Retriever,0.265835,True,Kuvasz,0.134697,True,2017-07-13 15:58:47,31523,5312
884925521741709313,2017-07-12 00:01:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_Greyhound,0.259916,True,American_Staffordshire_Terrier,0.198451,True,Staffordshire_Bullterrier,0.127725,True,2017-07-12 00:01:00,67097,14961
884876753390489601,2017-07-11 20:47:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,Chow,0.822103,True,Norwich_Terrier,0.106075,True,Norfolk_Terrier,0.0373485,True,2017-07-11 20:47:12,24324,4648
884562892145688576,2017-07-11 00:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,Pug,0.5464060000000001,True,French_Bulldog,0.404291,True,Brabancon_Griffon,0.0440019,True,2017-07-11 00:00:02,21263,3897
884162670584377345,2017-07-09 21:29:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_Shepherd,0.707046,True,Malinois,0.199396,True,Norwegian_Elkhound,0.0491476,True,2017-07-09 21:29:42,17907,2496
883838122936631299,2017-07-09 00:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,Miniature_Pinscher,0.299603,True,Kelpie,0.0630203,True,2017-07-09 00:00:04,19115,2850
883482846933004288,2017-07-08 00:28:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,Golden_Retriever,0.943082,True,Labrador_Retriever,0.032409,True,Kuvasz,0.00550072,True,2017-07-08 00:28:19,40090,8232
883360690899218434,2017-07-07 16:22:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,Chow,0.987997,True,Tibetan_Mastiff,0.00709872,True,Newfoundland,0.00214033,True,2017-07-07 16:22:55,19898,3061
882992080364220416,2017-07-06 15:58:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_Dog,0.466778,True,Siberian_Husky,0.406044,True,Dingo,0.07341439999999999,False,2017-07-06 15:58:11,20932,3232
882762694511734784,2017-07-06 00:46:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_Retriever,0.85005,True,Chesapeake_Bay_Retriever,0.074257,True,Flat-Coated_Retriever,0.015579399999999997,True,2017-07-06 00:46:41,24722,4082
882627270321602560,2017-07-05 15:48:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,2017-07-05 15:48:34,24545,5047
882268110199369728,2017-07-04 16:01:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,Golden_Retriever,0.762211,True,Labrador_Retriever,0.0989849,True,Cocker_Spaniel,0.0171995,True,2017-07-04 16:01:23,39084,9592
882045870035918850,2017-07-04 01:18:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,Web_Site,0.949591,False,Dhole,0.0173258,False,Golden_Retriever,0.00694063,True,2017-07-04 01:18:17,25660,4070
881906580714921986,2017-07-03 16:04:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake_Bay_Retriever,0.278966,True,Koala,0.12701700000000002,False,2017-07-03 16:04:48,21395,2842
881666595344535552,2017-07-03 00:11:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan_Hound,0.25000300000000003,True,Golden_Retriever,0.16073900000000002,True,2017-07-03 00:11:11,44438,8923
881268444196462592,2017-07-01 21:49:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,Tusker,0.473303,False,Indian_Elephant,0.245646,False,Ibex,0.0556607,False,2017-07-01 21:49:04,20441,4486
880935762899988482,2017-06-30 23:47:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,Street_Sign,0.251801,False,Umbrella,0.115123,False,Traffic_Light,0.0695338,False,2017-06-30 23:47:07,15014,2329
880465832366813184,2017-06-29 16:39:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,Golden_Retriever,0.913255,True,Labrador_Retriever,0.0263286,True,Cocker_Spaniel,0.00937082,True,2017-06-29 16:39:47,24961,5198
880221127280381952,2017-06-29 00:27:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,Meerkat,0.104256,False,Clumber,0.0525803,True,2017-06-29 00:27:25,23601,3455
879862464715927552,2017-06-28 00:42:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,Basset,0.813507,True,Beagle,0.146654,True,Cocker_Spaniel,0.00948502,True,2017-06-28 00:42:13,19660,2915
879492040517615616,2017-06-27 00:10:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_Short-Haired_Pointer,0.479896,True,Vizsla,0.124353,True,Bath_Towel,0.0733202,False,2017-06-27 00:10:17,20662,2623
879415818425184262,2017-06-26 19:07:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_Springer,0.383404,True,Boston_Bull,0.134967,True,Cardigan,0.110481,True,2017-06-26 19:07:24,92613,37311
879376492567855104,2017-06-26 16:31:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,Tricycle,0.663601,False,Labrador_Retriever,0.0334961,True,Pembroke,0.0188266,True,2017-06-26 16:31:08,14822,2637
